"TOA5","10029","CR3000","10029","CR3000.Std.27.04","CPU:Final-24-06-2017.CR3","40325","Resumen"
"TIMESTAMP","RECORD","Strain(1)","Strain(2)","Strain(3)","Strain(4)","Strain(5)","Strain(6)","Strain_2(1)","Strain_2(2)"
"TS","RN","microstrain","microstrain","microstrain","microstrain","microstrain","microstrain","microstrain","microstrain"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-04-28 12:36:26",698,-51.93716,12.34887,9.615256,9.221663,14.08685,-1.495099,5.67089,-0.456894
"2017-04-28 12:36:27.5",699,-51.88906,12.43324,9.615256,9.288284,14.25043,-1.511465,5.753949,-0.489471
"2017-04-28 12:36:29",700,-51.85693,12.51764,9.664136,9.321654,14.12321,-1.478791,5.65435,-0.5220479
"2017-04-28 12:36:30.5",701,-51.82486,12.58514,9.664136,9.354965,14.2141,-1.478791,5.803808,-0.456894
"2017-04-28 12:36:32",702,-51.92113,12.60201,9.843211,9.471614,14.2141,-1.511465,5.587951,-0.5220479
"2017-04-28 12:36:33.5",703,-51.90509,12.66955,10.02228,9.638229,14.34132,-1.593003,5.803808,-0.5057594
"2017-04-28 12:36:35",704,-51.82486,12.77079,10.02228,9.721565,14.7048,-1.527773,5.986466,-0.5057594
"2017-04-28 12:36:36.5",705,-51.77676,12.90583,9.859543,9.721565,14.7048,-1.495099,6.036324,-0.4731825
"2017-04-28 12:36:38",706,-51.52005,13.0746,9.92464,9.788247,14.88655,-1.527773,6.235641,-0.5383363
"2017-04-28 12:36:39.5",707,-51.53608,13.10834,10.07116,9.754936,15.01376,-1.576696,6.3187,-0.5546247
"2017-04-28 12:36:41",708,-51.56821,13.27711,10.26657,10.05486,15.17734,-1.609369,6.335359,-0.5872601
"2017-04-28 12:36:42.5",709,-51.8409,13.1421,10.02228,10.00489,15.10462,-1.576696,6.235641,-0.489471
"2017-04-28 12:36:44",710,-51.74464,12.9902,10.38055,10.02154,14.95924,-1.527773,6.235641,-0.5709717
"2017-04-28 12:36:45.5",711,-51.7928,12.97333,10.0875,10.10488,15.15914,-1.576696,6.119383,-0.4731825
"2017-04-28 12:36:47",712,-52.03342,12.70328,10.31545,9.871585,14.52306,-1.625677,5.886867,-0.5872601
"2017-04-28 12:36:48.5",713,-52.33824,12.45014,10.26657,9.971578,14.35948,-1.576696,5.753949,-0.6035485
"2017-04-28 12:36:50",714,-52.38634,12.3995,10.05495,10.08823,14.35948,-1.641984,5.787268,-0.5872601
"2017-04-28 12:36:51.5",715,-52.33824,12.36574,10.26657,10.18816,14.39584,-1.625677,5.720749,-0.5872601
"2017-04-28 12:36:53",716,-52.64306,12.12946,10.16893,9.904896,13.95963,-1.576696,5.388634,-0.5709717
"2017-04-28 12:36:54.5",717,-52.86765,11.70751,10.07116,9.988233,13.65067,-1.609369,5.239176,-0.619837
"2017-04-28 12:36:56",718,-52.96391,11.80878,10.2829,10.2715,13.68703,-1.658292,5.239176,-0.5872601
"2017-04-28 12:36:57.5",719,-52.87151,11.82371,10.34147,10.35119,13.75816,-1.727088,5.150763,-0.6064092
"2017-04-28 12:36:59",720,-52.85547,12.02625,10.45556,10.28457,14.03076,-1.710781,5.36662,-0.671563
"2017-04-28 12:37:00.5",721,-52.79133,12.17816,10.40668,10.41787,14.12165,-1.710781,5.582596,-0.6389862
"2017-04-28 12:37:02",722,-52.71111,12.26253,10.55321,10.58449,14.24886,-1.759703,5.665536,-0.671563
"2017-04-28 12:37:03.5",723,-52.64691,12.41444,10.56954,10.68448,14.44877,-1.743396,5.665536,-0.6879099
"2017-04-28 12:37:05",724,-52.31002,12.66758,10.39035,10.76782,14.61235,-1.710781,5.848312,-0.671563
"2017-04-28 12:37:06.5",725,-52.32606,12.76885,10.48811,10.80113,14.93948,-1.759703,6.147228,-0.6389862
"2017-04-28 12:37:08",726,-52.05336,13.14017,10.66718,10.68448,15.26663,-1.710781,6.346545,-0.671563
"2017-04-28 12:37:09.5",727,-51.86084,13.27518,10.71606,10.83444,15.66645,-1.694414,6.545862,-0.6226977
"2017-04-28 12:37:11",728,-51.71642,13.59586,10.91147,11.0678,15.93909,-1.710781,6.745178,-0.6879099
"2017-04-28 12:37:12.5",729,-51.66832,13.57899,10.74861,11.13442,16.12083,-1.759703,6.728519,-0.6226977
"2017-04-28 12:37:14",730,-51.78061,13.62959,11.05799,11.15107,15.97541,-1.743396,6.745178,-0.6552746
"2017-04-28 12:37:15.5",731,-51.79665,13.7815,11.13942,11.23441,16.24804,-1.776011,6.894636,-0.6879099
"2017-04-28 12:37:17",732,-51.70039,13.88277,11.23707,11.4344,16.3571,-1.824992,7.010895,-0.7041983
"2017-04-28 12:37:18.5",733,-51.52396,14.15282,11.23707,11.51773,16.48432,-1.743396,7.243411,-0.6879099
"2017-04-28 12:37:20",734,-52.1175,14.40596,10.34147,11.30109,16.61153,-1.776011,6.69532,-0.7204868
"2017-04-28 12:37:21.5",735,-52.0694,13.44395,10.68351,11.36771,15.75734,-1.743396,6.562521,-0.7204868
"2017-04-28 12:37:23",736,-51.81268,13.69713,11.17197,11.45105,16.13899,-1.792319,7.060753,-0.6879099
"2017-04-28 12:37:24.5",737,-51.3635,14.33846,11.3185,11.701,16.79328,-1.776011,7.392869,-0.7530637
"2017-04-28 12:37:26",738,-51.34747,14.541,11.66043,11.65104,16.93866,-1.792319,7.243411,-0.7204868
"2017-04-28 12:37:27.5",739,-51.17097,14.5241,11.36738,11.701,17.01135,-1.792319,7.492587,-0.8019874
"2017-04-28 12:37:29",740,-51.21913,14.55787,11.15564,11.51773,17.02955,-1.890223,7.575645,-0.8019874
"2017-04-28 12:37:30.5",741,-51.3154,14.64224,11.7744,11.83431,17.24762,-1.776011,7.592185,-0.6879099
"2017-04-28 12:37:32",742,-51.23517,14.69288,11.54645,11.50102,17.26582,-1.8413,7.243411,-0.7693521
"2017-04-28 12:37:33.5",743,-51.2031,14.87855,10.91147,11.71766,17.30215,-1.873915,7.542327,-0.7856406
"2017-04-28 12:37:35",744,-51.17097,14.76041,11.17197,11.801,17.17493,-1.694414,7.459387,-0.7693521
"2017-04-28 12:37:36.5",745,-51.2512,14.87855,11.36738,11.90099,17.32034,-1.645491,7.392869,-0.8019874
"2017-04-28 12:37:38",746,-51.26126,14.76343,11.54027,12.05662,17.32278,-1.884787,7.766632,-0.7975504
"2017-04-28 12:37:39.5",747,-51.18103,14.91531,11.44251,11.97328,17.32278,-1.754267,7.600515,-0.7649151
"2017-04-28 12:37:41",748,-51.26126,14.98284,11.55648,12.15661,17.4682,-1.835806,7.550656,-0.7649151
"2017-04-28 12:37:42.5",749,-51.18103,14.99971,11.57282,12.00665,17.63175,-1.901095,7.899432,-0.781262
"2017-04-28 12:37:44",750,-51.22913,14.88157,11.45884,11.95663,17.34098,-1.835806,7.617175,-0.6997613
"2017-04-28 12:37:45.5",751,-51.18103,14.93221,11.75189,11.98994,17.05019,-1.884787,8.015808,-0.7649151
"2017-04-28 12:37:47",752,-51.27729,14.91531,11.37741,12.02331,17.23193,-1.868479,7.434398,-0.6671844
"2017-04-28 12:37:48.5",753,-51.34143,14.89844,11.47505,11.98994,17.48636,-1.852172,7.334799,-0.7486267
"2017-04-28 12:37:50",754,-51.37356,14.94908,11.49139,11.67336,17.37731,-1.819498,7.517457,-0.7486267
"2017-04-28 12:37:51.5",755,-51.38959,14.96595,11.36108,11.92332,17.35915,-1.786883,7.3016,-0.7649151
"2017-04-28 12:37:53",756,-51.30936,14.93221,11.10058,11.70668,17.28646,-1.80319,7.367999,-0.7486267
"2017-04-28 12:37:54.5",757,-51.35746,14.86467,11.42629,11.82332,17.35915,-1.835806,7.235081,-0.7160497
"2017-04-28 12:37:56",758,-51.45373,14.93221,11.45884,11.73999,17.1774,-1.868479,7.019224,-0.7486267
"2017-04-28 12:37:57.5",759,-51.50188,14.88157,11.37741,11.67336,17.10471,-1.868479,7.185341,-0.6508376
"2017-04-28 12:37:59",760,-51.53396,14.88157,11.55648,11.69002,17.05019,-1.884787,7.002565,-0.7323382
"2017-04-28 12:38:00.5",761,-51.53396,14.84781,11.45884,11.67336,17.14104,-1.819498,7.185341,-0.7486267
"2017-04-28 12:38:02",762,-51.67838,14.66216,11.03548,11.52335,17.08651,-1.835806,7.069083,-0.7649151
"2017-04-28 12:38:03.5",763,-51.87084,14.83094,11.34486,11.54,16.97746,-1.868479,7.069083,-0.7160497
"2017-04-28 12:38:05",764,-51.85481,14.7128,11.19822,11.47338,16.94113,-1.819498,7.002565,-0.6508376
"2017-04-28 12:38:06.5",765,-51.93504,14.6453,11.54027,11.55672,16.92297,-1.901095,6.869766,-0.6671844
"2017-04-28 12:38:08",766,-51.919,14.61153,11.39362,11.45672,16.83208,-1.835806,6.819908,-0.6671844
"2017-04-28 12:38:09.5",767,-51.919,14.57776,11.19822,11.29005,16.74122,-1.884787,6.786708,-0.6508376
"2017-04-28 12:38:11",768,-52.0794,14.49339,11.26343,11.34007,16.74122,-1.901095,6.720309,-0.6834729
"2017-04-28 12:38:12.5",769,-52.11153,14.52713,11.23088,11.32336,16.57764,-1.868479,6.67045,-0.6834729
"2017-04-28 12:38:14",770,-52.20778,14.42589,11.2471,11.10672,16.45043,-1.819498,6.554192,-0.6671844
"2017-04-28 12:38:15.5",771,-52.20778,14.42589,11.23088,11.25674,16.41407,-1.852172,6.537532,-0.6019723
"2017-04-28 12:38:17",772,-52.25715,14.40835,11.08214,11.17221,16.35902,-1.853282,6.486007,-0.7495608
"2017-04-28 12:38:18.5",773,-52.36945,14.35772,11.09847,11.17221,16.32269,-1.836975,6.369749,-0.684407
"2017-04-28 12:38:20",774,-52.43364,14.30708,11.13102,11.12224,16.21364,-1.86959,6.25349,-0.684407
"2017-04-28 12:38:21.5",775,-52.49778,14.30708,10.9845,11.10553,16.2318,-1.86959,6.236832,-0.684407
"2017-04-28 12:38:23",776,-52.48174,14.25644,10.90307,11.02225,16.06822,-1.804359,6.203632,-0.6681185
"2017-04-28 12:38:24.5",777,-52.65823,14.18894,10.90307,10.92225,16.15911,-1.853282,6.236832,-0.684407
"2017-04-28 12:38:26",778,-52.67426,14.12144,10.93562,10.93891,16.12275,-1.86959,6.186973,-0.6354832
"2017-04-28 12:38:27.5",779,-52.6903,14.12144,10.90307,10.88894,16.05006,-1.820667,6.120573,-0.6029063
"2017-04-28 12:38:29",780,-52.8026,14.03707,10.78909,10.80561,16.01369,-1.853282,6.037515,-0.6354832
"2017-04-28 12:38:30.5",781,-52.8026,14.03707,10.82164,10.80561,15.9592,-1.836975,6.087373,-0.6354832
"2017-04-28 12:38:32",782,-52.89886,13.9358,10.75654,10.77224,15.92284,-1.86959,5.987775,-0.6029063
"2017-04-28 12:38:33.5",783,-52.99512,13.9189,10.70766,10.72227,15.88648,-1.86959,6.037515,-0.6354832
"2017-04-28 12:38:35",784,-53.05931,13.9189,10.80542,10.68896,15.88648,-1.853282,5.987775,-0.684407
"2017-04-28 12:38:36.5",785,-52.99512,13.85139,10.64257,10.65559,15.85015,-1.820667,5.971115,-0.6029063
"2017-04-28 12:38:38",786,-53.10741,13.75012,10.57735,10.53894,15.86831,-1.820667,5.904716,-0.5866178
"2017-04-28 12:38:39.5",787,-53.18764,13.75012,10.44716,10.45566,15.81379,-1.902264,5.904716,-0.684407
"2017-04-28 12:38:41",788,-53.26787,13.64888,10.59369,10.57231,15.68657,-1.771744,5.871397,-0.6681185
"2017-04-28 12:38:42.5",789,-53.34804,13.66575,10.49604,10.55559,15.7411,-1.902264,5.804998,-0.6681185
"2017-04-28 12:38:44",790,-53.34804,13.53071,10.3494,10.33901,15.79562,-1.836975,5.771798,-0.5703294
"2017-04-28 12:38:45.5",791,-53.4443,13.58135,10.47971,10.42229,15.77746,-1.836975,5.821658,-0.6191948
"2017-04-28 12:38:47",792,-53.5085,13.53071,10.43083,10.40564,15.79562,-1.885956,5.788457,-0.6029063
"2017-04-28 12:38:48.5",793,-53.62079,13.53071,10.43083,10.38898,15.83195,-1.918571,5.854857,-0.5539826
"2017-04-28 12:38:50",794,-53.62079,13.42947,10.44716,10.45566,15.72293,-1.918571,5.854857,-0.6029063
"2017-04-28 12:38:51.5",795,-53.68498,13.44634,10.3494,10.38898,15.79562,-1.836975,5.788457,-0.6029063
"2017-04-28 12:38:53",796,-53.79728,13.41257,10.41461,10.40564,15.86831,-1.86959,5.871397,-0.6191948
"2017-04-28 12:38:54.5",797,-53.73309,13.37884,10.36573,10.30564,15.83195,-1.918571,5.854857,-0.5866178
"2017-04-28 12:38:56",798,-53.81332,13.36194,10.38206,10.47232,15.90468,-1.804359,5.838198,-0.6191948
"2017-04-28 12:38:57.5",799,-53.83337,13.34304,10.35897,10.38522,16.12112,-1.922254,5.882463,-0.6384608
"2017-04-28 12:38:59",800,-53.88147,13.32617,10.40785,10.3685,15.95754,-1.938561,5.932323,-0.5733069
"2017-04-28 12:39:00.5",801,-53.88147,13.34304,10.21244,10.50187,16.0666,-1.856965,5.882463,-0.6058838
"2017-04-28 12:39:02",802,-53.9136,13.39368,10.47294,10.48521,16.03023,-1.922254,5.915663,-0.6547491
"2017-04-28 12:39:03.5",803,-53.88147,13.47808,10.42418,10.40187,15.97571,-1.856965,5.899123,-0.6221723
"2017-04-28 12:39:05",804,-53.92963,13.44431,10.60325,10.50187,16.0666,-1.856965,5.948982,-0.6221723
"2017-04-28 12:39:06.5",805,-53.88147,13.46118,10.58692,10.61852,16.0484,-1.856965,5.915663,-0.6221723
"2017-04-28 12:39:08",806,-53.92963,13.52872,10.5707,10.60186,16.08476,-1.88958,5.915663,-0.6873844
"2017-04-28 12:39:09.5",807,-53.92963,13.46118,10.5707,10.60186,16.08476,-1.905887,5.965523,-0.6221723
"2017-04-28 12:39:11",808,-53.81734,13.57932,10.58692,10.56849,16.17565,-1.938561,5.932323,-0.6873844
"2017-04-28 12:39:12.5",809,-53.78521,13.57932,10.48927,10.58515,16.19381,-1.856965,5.998722,-0.6384608
"2017-04-28 12:39:14",810,-53.8494,13.56245,10.52182,10.63517,16.24834,-1.922254,6.015381,-0.6873844
"2017-04-28 12:39:15.5",811,-53.92963,13.71436,10.6358,10.68514,16.32103,-1.873272,6.06524,-0.6873844
"2017-04-28 12:39:17",812,-53.92963,13.62996,10.71723,10.73516,16.32103,-1.922254,5.982182,-0.6058838
"2017-04-28 12:39:18.5",813,-53.9136,13.71436,10.83121,10.80179,16.39372,-1.873272,6.031922,-0.6710376
"2017-04-28 12:39:20",814,-53.88147,13.76499,10.71723,10.83516,16.35739,-1.922254,6.14818,-0.7199614
"2017-04-28 12:39:21.5",815,-53.89756,13.79873,10.96152,10.88512,16.41188,-1.922254,6.048581,-0.7036729
"2017-04-28 12:39:23",816,-53.89756,13.79873,10.78232,10.95181,16.44825,-1.954869,6.048581,-0.6058838
"2017-04-28 12:39:24.5",817,-53.92963,13.81563,10.81487,10.80179,16.52094,-1.905887,6.048581,-0.7036729
"2017-04-28 12:39:26",818,-53.9136,13.84937,10.60325,10.70179,16.37556,-1.922254,6.048581,-0.6058838
"2017-04-28 12:39:27.5",819,-53.9136,13.84937,10.76611,10.76847,16.53913,-1.938561,6.164839,-0.6710376
"2017-04-28 12:39:29",820,-53.94567,13.86627,10.73345,10.76847,16.37556,-1.88958,5.998722,-0.6547491
"2017-04-28 12:39:30.5",821,-53.94567,13.84937,10.6358,10.93515,16.39372,-1.938561,6.031922,-0.6710376
"2017-04-28 12:39:32",822,-53.9617,13.84937,10.61947,10.71851,16.39372,-1.954869,6.015381,-0.6710376
"2017-04-28 12:39:33.5",823,-53.9617,13.84937,10.6358,10.80179,16.48461,-1.856965,6.06524,-0.7036729
"2017-04-28 12:39:35",824,-54.00986,13.9,10.79866,10.88512,16.50277,-1.905887,6.048581,-0.6221723
"2017-04-28 12:39:36.5",825,-53.99377,13.9,10.86375,10.90178,16.28467,-1.905887,6.015381,-0.6547491
"2017-04-28 12:39:38",826,-54.07423,13.91675,10.74943,10.85157,16.48451,-1.889814,5.931966,-0.6386358
"2017-04-28 12:39:39.5",827,-54.10635,13.88301,10.71688,10.78489,16.3391,-1.938737,5.981824,-0.6386358
"2017-04-28 12:39:41",828,-54.15445,13.79861,10.61912,10.71827,16.35729,-1.906121,5.898767,-0.6386358
"2017-04-28 12:39:42.5",829,-54.17049,13.89988,10.71688,10.63493,16.42998,-1.922429,5.948625,-0.606059
"2017-04-28 12:39:44",830,-54.09026,13.88301,10.57024,10.76824,16.41179,-1.922429,5.981824,-0.6223474
"2017-04-28 12:39:45.5",831,-54.20256,13.78174,10.668,10.80161,16.32093,-1.922429,5.998484,-0.6386358
"2017-04-28 12:39:47",832,-54.29882,13.83238,10.74943,10.80161,16.39362,-1.873506,5.898767,-0.6549243
"2017-04-28 12:39:48.5",833,-54.26675,13.84925,10.65167,10.78489,16.39362,-1.938737,5.865567,-0.6223474
"2017-04-28 12:39:50",834,-54.20256,13.84925,10.76564,10.83492,16.41179,-1.955044,5.848907,-0.6223474
"2017-04-28 12:39:51.5",835,-54.28279,13.74798,10.60279,10.71827,16.48451,-1.857198,5.948625,-0.6386358
"2017-04-28 12:39:53",836,-54.39508,13.84925,10.60279,10.66824,16.48451,-1.922429,5.931966,-0.573482
"2017-04-28 12:39:54.5",837,-54.33095,13.81551,10.78198,10.71827,16.48451,-1.889814,5.815707,-0.6223474
"2017-04-28 12:39:56",838,-54.36301,13.91675,10.668,10.78489,16.42998,-1.955044,5.931966,-0.7038481
"2017-04-28 12:39:57.5",839,-54.36301,13.89988,10.58657,10.78489,16.5572,-1.938737,5.931966,-0.5897704
"2017-04-28 12:39:59",840,-54.36301,13.91675,10.63545,10.71827,16.53904,-1.938737,5.981824,-0.6386358
"2017-04-28 12:40:00.5",841,-54.34698,13.89988,10.668,10.78489,16.57537,-1.922429,5.848907,-0.6386358
"2017-04-28 12:40:02",842,-54.37904,13.98428,10.76564,10.80161,16.5572,-1.987718,5.865567,-0.6386358
"2017-04-28 12:40:03.5",843,-54.36301,14.00115,10.61912,10.71827,16.59353,-1.938737,5.981824,-0.6386358
"2017-04-28 12:40:05",844,-54.36301,13.98428,10.76564,10.76824,16.57537,-1.922429,5.931966,-0.6386358
"2017-04-28 12:40:06.5",845,-54.4272,14.06866,10.65167,10.78489,16.61173,-1.987718,5.915426,-0.6223474
"2017-04-28 12:40:08",846,-54.37904,14.10242,10.65167,10.78489,16.59353,-1.889814,5.882107,-0.573482
"2017-04-28 12:40:09.5",847,-54.41111,14.10242,10.37483,10.76824,16.64806,-1.922429,5.965165,-0.5571352
"2017-04-28 12:40:11",848,-54.4272,14.10242,10.668,10.78489,16.72078,-1.889814,5.832367,-0.6549243
"2017-04-28 12:40:12.5",849,-54.47531,14.03492,10.63545,10.68496,16.64806,-1.906121,5.965165,-0.5897704
"2017-04-28 12:40:14",850,-54.5395,14.1868,10.68421,10.63493,16.64806,-1.922429,5.898767,-0.5897704
"2017-04-28 12:40:15.5",851,-54.49134,14.06866,10.65167,10.80161,16.59353,-1.97141,5.832367,-0.6223474
"2017-04-28 12:40:17",852,-54.47651,14.09302,10.74161,10.76555,16.70867,-1.990523,6.00241,-0.6276601
"2017-04-28 12:40:18.5",853,-54.50864,14.12676,10.56254,10.78221,16.59962,-1.908927,5.869493,-0.5787948
"2017-04-28 12:40:20",854,-54.44445,14.12676,10.70906,10.79886,16.70867,-1.876312,5.919353,-0.5625063
"2017-04-28 12:40:21.5",855,-54.49255,14.17739,10.67651,10.78221,16.69051,-1.908927,5.803094,-0.6276601
"2017-04-28 12:40:23",856,-54.52467,14.04239,10.62763,10.63225,16.61782,-1.957908,5.819634,-0.5787948
"2017-04-28 12:40:24.5",857,-54.58881,14.12676,10.5462,10.6489,16.67234,-1.876312,5.803094,-0.6276601
"2017-04-28 12:40:26",858,-54.6049,14.07612,10.6603,10.69887,16.70867,-1.892619,5.753235,-0.6113716
"2017-04-28 12:40:27.5",859,-54.63697,14.07612,10.39968,10.68221,16.63598,-1.957908,5.670177,-0.6440069
"2017-04-28 12:40:29",860,-54.7172,14.10989,10.48111,10.49888,16.63598,-1.957908,5.620318,-0.6276601
"2017-04-28 12:40:30.5",861,-54.68507,14.05925,10.43223,10.46557,16.58145,-1.990523,5.670177,-0.5787948
"2017-04-28 12:40:32",862,-54.70111,14.14366,10.41601,10.53225,16.43607,-1.957908,5.686836,-0.5950832
"2017-04-28 12:40:33.5",863,-54.7653,14.10989,10.17173,10.63225,16.70867,-1.925234,5.670177,-0.6276601
"2017-04-28 12:40:35",864,-54.81346,14.09302,10.43223,10.56556,16.70867,-1.974216,5.836293,-0.6113716
"2017-04-28 12:40:36.5",865,-54.78133,14.14366,10.23682,10.43226,16.70867,-2.006831,5.603777,-0.6276601
"2017-04-28 12:40:38",866,-54.87759,14.19426,10.6603,10.59888,16.59962,-1.892619,5.620318,-0.5950832
"2017-04-28 12:40:39.5",867,-54.82949,14.05925,10.57887,10.54891,16.61782,-1.974216,5.603777,-0.6440069
"2017-04-28 12:40:41",868,-54.78133,14.14366,10.41601,10.63225,16.72687,-1.908927,5.803094,-0.6928723
"2017-04-28 12:40:42.5",869,-54.79737,14.2618,10.41601,10.54891,16.59962,-1.974216,5.504059,-0.5950832
"2017-04-28 12:40:44",870,-54.81346,14.22803,10.48111,10.59888,16.67234,-1.974216,5.504059,-0.6440069
"2017-04-28 12:40:45.5",871,-54.84553,14.07612,10.33458,10.46557,16.65414,-2.006831,5.537259,-0.6602954
"2017-04-28 12:40:47",872,-54.78133,14.17739,10.5462,10.58222,16.67234,-2.023139,5.620318,-0.6765839
"2017-04-28 12:40:48.5",873,-54.81346,14.2449,10.48111,10.56556,16.63598,-1.990523,5.537259,-0.6602954
"2017-04-28 12:40:50",874,-54.90972,14.19426,10.46489,10.63225,16.58145,-1.957908,5.570578,-0.5787948
"2017-04-28 12:40:51.5",875,-54.92575,14.21116,10.41601,10.56556,16.63598,-2.006831,5.570578,-0.6765839
"2017-04-28 12:40:53",876,-54.90972,14.19426,10.52999,10.74889,16.58145,-2.006831,5.504059,-0.6440069
"2017-04-28 12:40:54.5",877,-54.92575,14.21116,10.25315,10.49888,16.4906,-1.957908,5.404461,-0.6276601
"2017-04-28 12:40:56",878,-55.05408,14.19426,10.49744,10.54891,16.70867,-1.974216,5.487519,-0.6440069
"2017-04-28 12:40:57.5",879,-54.97403,14.16043,10.07373,10.43208,16.76313,-1.990699,5.454082,-0.6114885
"2017-04-28 12:40:59",880,-54.99007,14.1942,10.38311,10.56544,16.74497,-2.023314,5.437422,-0.6604121
"2017-04-28 12:41:00.5",881,-55.10236,14.29547,10.1064,10.44874,16.83582,-2.007006,5.55368,-0.6441237
"2017-04-28 12:41:02",882,-55.11839,14.1267,10.44833,10.54873,16.85402,-1.958025,5.55368,-0.6441237
"2017-04-28 12:41:03.5",883,-55.05426,14.21107,10.41578,10.74872,16.83582,-1.974333,5.53714,-0.6604121
"2017-04-28 12:41:05",884,-55.07029,14.22794,10.67628,10.76537,16.87218,-1.892795,5.520481,-0.6441237
"2017-04-28 12:41:06.5",885,-55.15052,14.24484,10.51342,10.7154,16.83582,-1.990699,5.520481,-0.6441237
"2017-04-28 12:41:08",886,-55.11839,14.21107,10.432,10.51542,16.81766,-2.023314,5.503821,-0.6604121
"2017-04-28 12:41:09.5",887,-55.13443,14.17733,10.48088,10.5821,16.76313,-2.007006,5.503821,-0.6767007
"2017-04-28 12:41:11",888,-55.21465,14.22794,10.41578,10.66538,16.83582,-1.958025,5.420882,-0.7418545
"2017-04-28 12:41:12.5",889,-55.24678,14.24484,10.5623,10.66538,16.83582,-1.990699,5.437422,-0.6604121
"2017-04-28 12:41:14",890,-55.31092,14.21107,10.432,10.64872,16.79949,-2.039622,5.470622,-0.5952
"2017-04-28 12:41:15.5",891,-55.34299,14.27857,10.46454,10.69875,16.78133,-1.974333,5.454082,-0.6441237
"2017-04-28 12:41:17",892,-55.19862,14.22794,10.44833,10.54873,16.78133,-2.023314,5.420882,-0.725566
"2017-04-28 12:41:18.5",893,-55.32695,14.21107,10.59485,10.73206,16.79949,-1.990699,5.470622,-0.6767007
"2017-04-28 12:41:20",894,-55.37511,14.21107,10.46454,10.69875,16.78133,-2.023314,5.404222,-0.6767007
"2017-04-28 12:41:21.5",895,-55.42321,14.26171,10.5623,10.5821,16.83582,-2.023314,5.420882,-0.6441237
"2017-04-28 12:41:23",896,-55.34299,14.22794,10.38311,10.73206,16.89035,-2.007006,5.387563,-0.6441237
"2017-04-28 12:41:24.5",897,-55.4874,14.22794,10.5623,10.66538,16.87218,-2.023314,5.387563,-0.6604121
"2017-04-28 12:41:26",898,-55.40718,14.22794,10.432,10.66538,16.79949,-2.088545,5.304624,-0.6604121
"2017-04-28 12:41:27.5",899,-55.47137,14.17733,10.52976,10.76537,16.96307,-1.990699,5.354363,-0.6604121
"2017-04-28 12:41:29",900,-55.43924,14.17733,10.49709,10.68209,16.94488,-2.10491,5.321164,-0.6767007
"2017-04-28 12:41:30.5",901,-55.53551,14.24484,10.41578,10.54873,16.83582,-2.088545,5.287964,-0.6114885
"2017-04-28 12:41:32",902,-55.50344,14.22794,10.52976,10.68209,16.89035,-2.072237,5.204906,-0.6929891
"2017-04-28 12:41:33.5",903,-55.5997,14.26171,10.49709,10.76537,16.85402,-2.023314,5.271305,-0.6277769
"2017-04-28 12:41:35",904,-55.61573,14.24484,10.51342,10.73206,16.83582,-2.039622,5.221565,-0.5789115
"2017-04-28 12:41:36.5",905,-55.63177,14.1942,10.49709,10.76537,16.85402,-2.072237,5.171706,-0.6277769
"2017-04-28 12:41:38",906,-55.57367,14.24178,10.45439,10.72633,16.81518,-2.159386,5.196457,-0.6974845
"2017-04-28 12:41:39.5",907,-55.68597,14.20802,10.61725,10.80967,16.90604,-2.094097,5.163258,-0.6322723
"2017-04-28 12:41:41",908,-55.63786,14.29239,10.61725,10.80967,16.85151,-2.094097,5.096858,-0.6974845
"2017-04-28 12:41:42.5",909,-55.6539,14.27552,10.48694,10.72633,16.77882,-2.14302,5.046999,-0.6322723
"2017-04-28 12:41:44",910,-55.73412,14.25865,10.51949,10.893,16.81518,-2.110405,5.063658,-0.6649076
"2017-04-28 12:41:45.5",911,-55.702,14.27552,10.47073,10.7597,16.74246,-2.126713,5.030458,-0.6485607
"2017-04-28 12:41:47",912,-55.73412,14.29239,10.42185,10.67636,16.86968,-2.110405,5.030458,-0.681196
"2017-04-28 12:41:48.5",913,-55.73412,14.22488,10.55215,10.90966,16.79699,-2.045174,5.030458,-0.6974845
